,ID,Year_Birth,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response,Cust_enroll_year,Cust_enroll_month,Cust_enroll_Quarter,Cust_enroll_day,Cust_enroll_month_Phase,Age,Joining_Age
130,8026.0,1962,Graduation,Married,62998.0,0,1,2023-09-30,10,120,58,73,65.0,89.0,58,5,5,4.0,5,5,0,0,0,0,0,0,3,11,0,2023,September,Q3,Saturday,End,63,61
132,9597.0,1979,Graduation,Married,73448.0,0,0,2024-02-10,10,236,106,189,23.0,41.0,130,1,7,2.0,9,4,0,0,0,0,0,0,3,11,0,2024,February,Q1,Saturday,Start,46,45
133,1295.0,1973,Graduation,Married,50737.0,0,1,2023-08-11,96,231,65,196,38.0,71.0,124,1,6,5.0,7,4,0,0,0,0,0,0,3,11,0,2023,August,Q3,Friday,Middle,52,50
134,5290.0,1974,PhD,Married,41551.0,1,1,2023-08-14,51,220,0,33,3.0,0.0,23,5,5,1.0,5,8,0,0,0,0,0,0,3,11,0,2023,August,Q3,Monday,Middle,51,49
135,1685.0,1977,PhD,Together,62981.0,0,0,2023-03-17,21,796,14,590,38.0,44.0,0,1,4,5.0,13,3,0,1,0,0,0,0,3,11,0,2023,March,Q1,Friday,Middle,48,46
136,5342.0,1986,Basic,Divorced,9548.0,1,0,2022-08-08,31,1,1,3,10.0,6.0,9,2,1,0.0,3,8,0,0,0,0,0,0,3,11,0,2022,August,Q3,Monday,Start,39,36
137,9579.0,1969,PhD,Married,33762.0,2,1,2023-07-07,61,53,1,34,2.0,0.0,16,3,2,2.0,2,8,0,0,0,0,0,0,3,11,0,2023,July,Q3,Friday,Start,56,54
139,1461.0,1975,PhD,Divorced,36921.0,1,1,2023-07-28,74,17,1,12,3.0,1.0,4,2,2,0.0,3,7,0,0,0,0,0,0,3,11,0,2023,July,Q3,Friday,End,50,48
140,821.0,2002,Master,Single,92859.0,0,0,2022-10-19,46,962,61,915,52.0,61.0,20,1,5,4.0,12,2,0,0,0,0,0,0,3,11,0,2022,October,Q4,Wednesday,Middle,23,20
141,11073.039999999999,1986,Master,Together,65104.0,0,1,2023-11-14,4,738,0,232,13.0,20.0,50,2,3,5.0,7,7,0,0,0,0,0,0,3,11,1,2023,November,Q4,Tuesday,Middle,39,37
142,8690.0,1972,Graduation,Married,86111.0,0,0,2023-04-19,73,399,28,756,36.0,40.0,126,1,5,7.0,10,2,0,0,0,0,0,0,3,11,0,2023,April,Q2,Wednesday,Middle,53,51
143,2937.0,1984,PhD,Single,68352.0,0,1,2023-08-28,47,614,16,132,43.0,33.0,33,3,8,5.0,9,6,0,0,0,0,0,0,3,11,0,2023,August,Q3,Monday,End,41,39
144,9701.0,1998,Graduation,Together,41883.0,1,0,2023-03-19,13,32,34,41,73.0,16.0,116,3,4,2.0,3,7,0,0,0,0,0,0,3,11,0,2023,March,Q1,Sunday,Middle,27,25
145,9949.0,1986,Graduation,Married,59809.0,0,2,2022-10-18,36,598,16,141,32.0,41.0,49,3,3,3.0,6,8,0,0,0,0,0,0,3,11,0,2022,October,Q4,Tuesday,Middle,39,36
146,10837.0,1985,Graduation,Married,23957.0,1,0,2022-10-28,47,2,1,18,20.0,11.0,16,1,2,0.0,3,6,0,0,0,0,0,0,3,11,1,2022,October,Q4,Friday,End,40,37
147,3120.0,1991,Graduation,Together,38547.0,1,0,2023-08-28,49,6,1,10,0.0,1.0,4,1,1,0.0,2,8,0,0,0,0,0,0,3,11,0,2023,August,Q3,Monday,End,34,32
148,5885.0,1983,2n Cycle,Married,35688.0,2,1,2022-08-22,94,73,3,90,12.0,1.0,32,7,4,1.0,4,8,0,0,0,0,0,0,3,11,0,2022,August,Q3,Monday,End,42,39
149,4050.0,1976,Master,Married,49605.0,0,0,2024-06-21,65,42,16,29,12.0,20.0,8,1,2,1.0,4,3,0,0,0,0,0,0,3,11,0,2024,June,Q2,Friday,End,49,48
150,3830.0,1963,Master,Married,59354.0,0,2,2024-04-24,59,295,21,78,39.0,13.0,13,1,4,4.0,7,3,0,0,0,0,0,0,3,11,0,2024,April,Q2,Wednesday,End,62,61
151,7987.0,1979,Graduation,Married,65747.0,0,1,2024-03-07,96,346,17,48,23.0,13.0,13,4,8,1.0,6,6,0,1,0,0,0,0,3,11,0,2024,March,Q1,Thursday,Start,46,45
152,7798.0,1982,2n Cycle,Together,46344.0,0,1,2022-12-14,28,233,20,57,8.0,20.0,91,4,7,1.0,5,7,0,0,0,0,0,0,3,11,0,2022,December,Q4,Wednesday,Middle,43,40
154,7055.0,1962,PhD,Together,61010.0,0,1,2022-10-09,57,888,0,57,0.0,0.0,76,2,8,5.0,11,5,0,0,0,0,0,0,3,11,0,2022,October,Q4,Sunday,Start,63,60
155,10240.0,1959,Graduation,Together,69372.0,0,0,2023-02-19,10,997,26,269,34.0,13.0,42,1,10,4.0,6,4,0,1,1,0,0,0,3,11,1,2023,February,Q1,Sunday,Middle,66,64
156,3025.0,1968,Graduation,Single,49967.0,0,1,2023-07-08,4,212,6,69,4.0,12.0,3,3,6,1.0,5,7,0,0,0,0,0,0,3,11,0,2023,July,Q3,Saturday,Start,57,55
157,9283.0,1988,Graduation,Single,60199.0,1,2,2023-09-12,49,8,1,7,2.0,0.0,0,1,0,0.0,3,4,0,0,0,0,0,0,3,11,0,2023,September,Q3,Tuesday,Middle,37,35
158,9970.0,1987,Graduation,Together,55375.0,0,1,2023-10-17,3,42,11,57,10.0,28.0,14,1,1,1.0,6,2,0,0,0,0,0,0,3,11,0,2023,October,Q4,Tuesday,Middle,38,36
159,2730.0,1965,Graduation,Single,80317.0,0,0,2023-08-20,64,536,11,387,149.0,91.0,57,1,3,4.0,10,1,0,0,0,0,0,0,3,11,0,2023,August,Q3,Sunday,Middle,60,58
160,2795.0,1968,Master,Single,30523.0,2,1,2023-07-01,0,5,0,3,0.0,0.0,5,1,1,0.0,2,7,0,0,0,0,0,0,3,11,0,2023,July,Q3,Saturday,Start,57,55
161,9260.0,1955,PhD,Married,70356.0,0,0,2022-11-05,20,1285,16,249,43.0,16.0,33,2,10,6.0,9,6,0,0,0,0,0,0,3,11,0,2022,November,Q4,Saturday,Start,70,67
162,8182.0,1994,Graduation,Married,23228.0,1,0,2024-01-05,91,53,3,49,7.0,4.0,5,4,3,0.0,4,8,0,0,0,0,0,0,3,11,0,2024,January,Q1,Friday,Start,31,30
163,10095.0,1985,PhD,Divorced,74165.0,0,0,2023-05-01,9,1001,12,240,16.0,12.0,12,1,5,4.0,10,2,0,0,0,0,0,0,3,11,0,2023,May,Q2,Monday,Start,40,38
164,8475.0,1983,PhD,Married,94443.83999999998,0,1,2024-03-01,98,20,2,915,1.0,2.0,1,10,0,10.679999999999836,2,1,0,0,0,0,0,0,3,11,0,2024,March,Q1,Friday,Start,42,41
165,4370.0,1976,Graduation,Together,43482.0,2,1,2023-11-13,83,18,1,32,6.0,3.0,28,3,2,0.0,4,6,0,0,0,0,0,0,3,11,0,2023,November,Q4,Monday,Middle,49,47
166,10573.0,1963,Graduation,Divorced,62551.0,0,0,2023-11-18,27,125,16,98,134.0,21.0,27,1,6,7.0,4,3,1,0,0,0,0,0,3,11,0,2023,November,Q4,Saturday,Middle,62,60
167,3712.0,1969,Graduation,Divorced,52332.0,0,0,2023-08-28,63,212,5,33,7.0,0.0,2,1,3,2.0,6,4,0,1,0,0,0,0,3,11,0,2023,August,Q3,Monday,End,56,54
168,6637.0,1998,Graduation,Single,66951.0,0,0,2023-11-02,46,277,162,305,173.0,76.0,124,1,3,4.0,7,1,0,0,0,0,0,0,3,11,0,2023,November,Q4,Thursday,Start,27,25
169,3152.0,1967,Graduation,Together,26091.0,1,1,2024-02-25,84,15,10,19,8.0,17.0,20,3,2,1.0,3,5,0,0,0,0,0,0,3,11,0,2024,February,Q1,Sunday,End,58,57
170,5610.0,1975,Graduation,Together,33456.0,1,1,2024-04-21,58,7,3,10,8.0,1.0,7,2,1,0.0,3,7,0,0,0,0,0,0,3,11,0,2024,April,Q2,Sunday,End,50,49
171,6460.0,1992,Graduation,Married,28718.0,1,0,2023-07-13,78,12,4,6,11.0,8.0,16,2,2,0.0,3,8,0,0,0,0,0,0,3,11,0,2023,July,Q3,Thursday,Middle,33,31
172,1349.0,1980,Graduation,Married,50447.0,2,0,2024-04-21,4,85,7,24,2.0,3.0,27,1,3,1.0,3,6,0,0,0,0,0,0,3,11,0,2024,April,Q2,Sunday,End,45,44
173,1880.0,1969,PhD,Together,53537.0,1,1,2024-01-30,17,81,0,6,0.0,0.0,6,2,2,1.0,3,5,0,0,0,0,0,0,3,11,0,2024,January,Q1,Tuesday,End,56,55
174,641.0,1977,Graduation,Single,52074.0,0,1,2024-04-04,77,59,0,12,0.0,0.0,48,1,2,2.0,2,4,1,0,0,0,0,0,3,11,0,2024,April,Q2,Thursday,Start,48,47
175,8717.0,1985,PhD,Married,80427.0,0,1,2022-09-12,56,1149,71,449,69.0,71.0,26,1,11,8.0,8,5,0,0,0,0,0,0,3,11,0,2022,September,Q3,Monday,Middle,40,37
176,10314.0,1958,PhD,Married,83837.0,0,0,2022-12-16,79,847,66,119,86.0,89.0,111,1,9,10.0,5,4,0,1,0,1,0,0,3,11,1,2022,December,Q4,Friday,Middle,67,64
177,10854.0,1980,PhD,Married,38853.0,1,1,2024-05-23,90,29,0,14,0.0,0.0,2,2,2,0.0,3,7,0,0,0,0,0,0,3,11,0,2024,May,Q2,Thursday,End,45,44
178,10492.0,1969,Graduation,Together,38285.0,2,1,2024-06-24,96,2,0,5,2.0,0.0,1,1,0,0.0,3,2,0,0,0,0,0,0,3,11,0,2024,June,Q2,Monday,End,56,55
179,6935.0,1961,2n Cycle,Married,78497.0,0,0,2023-12-01,44,207,26,447,75.0,0.0,223,1,5,7.0,12,2,0,0,0,1,0,0,3,11,0,2023,December,Q4,Friday,Start,64,62
180,7698.0,1986,PhD,Married,51650.0,0,1,2024-05-11,81,152,3,22,2.0,5.0,7,1,4,1.0,4,5,0,0,0,0,0,0,3,11,0,2024,May,Q2,Saturday,Middle,39,38
181,3559.0,1998,2n Cycle,Married,16248.0,1,0,2024-05-10,77,12,11,10,3.0,12.0,9,3,2,1.0,3,6,0,0,0,0,0,0,3,11,0,2024,May,Q2,Friday,Start,27,26
182,10562.0,1956,Master,Married,66835.0,0,0,2023-09-28,21,620,26,195,34.0,17.0,141,1,6,4.0,13,2,0,0,0,0,0,0,3,11,0,2023,September,Q3,Thursday,End,69,67
183,10796.0,1994,Master,Married,30477.0,1,0,2024-01-22,16,47,1,6,0.0,0.0,12,1,1,1.0,3,6,0,0,0,0,0,0,3,11,0,2024,January,Q1,Monday,End,31,30
184,2563.0,1971,Basic,Married,28249.0,0,0,2024-06-15,80,1,9,7,2.0,14.0,10,1,2,0.0,3,6,0,0,0,0,0,0,3,11,0,2024,June,Q2,Saturday,Middle,54,53
185,3518.0,1993,Graduation,Married,25271.0,1,0,2022-12-05,45,10,1,18,10.0,4.0,7,1,1,1.0,2,9,0,0,0,0,0,0,3,11,0,2022,December,Q4,Monday,Start,32,29
186,5823.0,1980,PhD,Single,32303.0,0,1,2024-03-08,63,35,0,2,0.0,0.0,2,2,1,0.0,4,5,0,0,0,0,0,0,3,11,0,2024,March,Q1,Friday,Start,45,44
187,3934.0,1976,Graduation,Married,61286.0,0,1,2023-08-02,34,356,0,107,19.0,9.0,117,2,7,1.0,8,5,0,0,0,0,0,0,3,11,0,2023,August,Q3,Wednesday,Start,49,47
188,6982.0,1986,Graduation,Married,74068.0,0,0,2023-03-19,14,783,30,537,140.0,76.0,15,1,4,10.0,9,2,0,0,0,0,0,0,3,11,0,2023,March,Q1,Sunday,Middle,39,37
189,6431.0,1974,PhD,Married,45759.0,1,1,2023-02-23,13,42,1,18,3.0,0.0,4,2,2,0.0,3,7,0,0,0,0,0,0,3,11,0,2023,February,Q1,Thursday,End,51,49
190,9733.0,1988,Basic,Together,24882.0,1,0,2022-09-09,52,1,4,10,29.0,0.0,36,1,1,1.0,2,6,1,0,0,0,0,0,3,11,0,2022,September,Q3,Friday,Start,37,34
191,5602.0,1999,PhD,Together,66973.0,0,0,2023-05-17,98,466,22,432,147.0,113.0,102,1,8,7.0,12,3,0,0,0,0,0,0,3,11,0,2023,May,Q2,Wednesday,Middle,26,24
192,7829.0,1955,2n Cycle,Divorced,36640.0,1,0,2023-09-26,98,15,6,8,7.0,4.0,25,1,2,1.0,2,5,0,0,0,0,0,0,3,11,0,2023,September,Q3,Tuesday,End,70,68
193,1324.0,1998,Graduation,Married,38872.0,1,0,2023-05-30,93,23,3,21,3.0,19.0,22,2,3,0.0,3,8,0,0,0,0,0,0,3,11,0,2023,May,Q2,Tuesday,End,27,25
194,326.0,1983,Graduation,Married,51148.0,1,1,2023-02-18,38,235,6,45,8.0,9.0,12,4,5,1.0,6,6,0,0,0,0,0,0,3,11,0,2023,February,Q1,Saturday,Middle,42,40
195,7224.0,1987,Graduation,Married,31353.0,1,1,2023-12-29,24,10,0,10,3.0,1.0,7,2,1,1.0,2,8,0,0,0,0,0,0,3,11,0,2023,December,Q4,Friday,End,38,36
196,6999.0,1990,Master,Married,69661.0,0,0,2024-05-13,80,656,16,106,32.0,16.0,8,1,7,3.0,12,3,0,0,0,0,0,0,3,11,0,2024,May,Q2,Monday,Middle,35,34
197,9938.0,1964,Graduation,Married,80067.0,0,0,2023-09-19,82,519,17,813,27.0,173.0,51,1,4,6.0,6,2,0,0,1,0,0,0,3,11,0,2023,September,Q3,Tuesday,Middle,61,59
198,6422.0,1964,Graduation,Married,86718.0,0,0,2023-01-17,20,344,172,482,50.0,33.0,172,1,5,6.0,5,2,0,0,0,0,0,0,3,11,0,2023,January,Q1,Tuesday,Middle,61,59
199,3182.0,1983,PhD,Single,46854.0,1,1,2024-03-31,81,96,1,79,7.0,1.0,79,6,5,1.0,3,8,1,0,0,0,0,0,3,11,1,2024,March,Q1,Sunday,End,42,41
200,7300.0,1962,Graduation,Divorced,69142.0,0,1,2024-06-29,50,448,4,34,6.0,4.0,39,3,8,1.0,7,5,0,1,0,0,0,0,3,11,0,2024,June,Q2,Saturday,End,63,62
201,10424.0,1978,Graduation,Single,75922.0,0,0,2023-12-09,60,265,138,553,224.0,23.0,92,1,4,4.0,9,1,0,0,0,0,0,0,3,11,0,2023,December,Q4,Saturday,Start,47,45
202,8727.0,1988,Graduation,Divorced,63693.0,0,1,2023-10-14,63,587,43,337,42.0,87.0,54,3,11,6.0,9,6,0,0,0,0,0,0,3,11,0,2023,October,Q4,Saturday,Middle,37,35
203,2798.0,1987,PhD,Together,94443.83999999998,0,0,2022-11-02,54,763,29,138,76.0,176.0,58,0,7,9.0,10,4,0,1,1,1,0,0,3,11,1,2022,November,Q4,Wednesday,Start,38,35
204,1030.0,1975,PhD,Single,40637.0,1,1,2023-07-17,72,22,0,13,0.0,0.0,3,2,1,0.0,3,7,0,0,0,0,0,0,3,11,0,2023,July,Q3,Monday,Middle,50,48
205,624.0,1994,Master,Single,18890.0,0,0,2022-11-10,5,6,4,2,7.0,2.0,15,1,0,1.0,2,6,1,0,0,0,0,0,3,11,1,2022,November,Q4,Thursday,Start,31,28
206,5176.0,1998,Graduation,Together,29604.0,1,0,2023-12-08,88,7,6,13,7.0,6.0,14,1,1,0.0,3,9,1,0,0,0,0,0,3,11,0,2023,December,Q4,Friday,Start,27,25
207,5552.0,1973,Master,Divorced,48721.0,1,1,2023-05-13,50,81,18,113,47.0,13.0,21,6,4,2.0,5,6,0,0,0,0,0,0,3,11,0,2023,May,Q2,Saturday,Middle,52,50
208,868.0,1976,Graduation,Married,44794.0,0,1,2024-06-08,98,54,0,7,0.0,0.0,4,1,2,0.0,3,6,0,0,0,0,0,0,3,11,0,2024,June,Q2,Saturday,Start,49,48
209,380.0,1964,Graduation,Divorced,64497.0,0,1,2022-09-10,17,1170,48,320,42.0,32.0,192,5,11,4.0,9,8,1,0,0,0,0,0,3,11,1,2022,September,Q3,Saturday,Start,61,58
210,2677.0,1966,Graduation,Together,46097.0,0,1,2023-03-31,11,72,24,68,65.0,4.0,8,5,3,1.0,6,4,0,0,0,0,0,0,3,11,0,2023,March,Q1,Friday,End,59,57
211,6521.0,1964,Graduation,Together,77972.0,0,0,2024-03-18,18,613,22,319,33.0,102.0,12,1,4,6.0,9,1,0,0,0,0,0,0,3,11,0,2024,March,Q1,Monday,Middle,61,60
212,6927.0,1978,PhD,Married,44377.0,1,1,2022-10-05,70,224,0,30,0.0,0.0,10,8,5,1.0,5,8,0,0,0,0,0,0,3,11,0,2022,October,Q4,Wednesday,Start,47,44
213,2877.0,1984,Master,Together,46014.0,1,1,2023-01-21,21,410,0,59,19.0,9.0,44,10,7,1.0,8,7,0,0,0,0,0,0,3,11,0,2023,January,Q1,Saturday,End,41,39
214,130.76,1995,Graduation,Married,70951.0,0,0,2023-05-04,66,239,10,554,226.35999999999967,87.0,54,1,3,4.0,9,1,0,0,0,0,0,0,3,11,0,2023,May,Q2,Thursday,Start,30,28
215,1584.0,1987,Graduation,Married,41443.0,1,0,2024-04-01,79,171,7,171,25.0,19.0,89,6,8,1.0,5,8,0,0,0,0,0,0,3,11,0,2024,April,Q2,Monday,Start,38,37
216,7264.0,1988,2n Cycle,Single,52195.0,2,1,2024-05-12,2,12,0,4,0.0,0.0,1,1,1,0.0,2,8,0,0,0,0,0,0,3,11,0,2024,May,Q2,Sunday,Middle,37,36
217,6274.0,1958,Master,Married,83790.0,0,0,2023-11-15,81,1076,16,417,42.0,48.0,16,1,8,10.0,6,3,0,1,1,0,0,0,3,11,0,2023,November,Q4,Wednesday,Middle,67,65
218,1377.0,1964,Master,Widow,44551.0,0,1,2023-08-31,24,182,4,33,0.0,0.0,66,2,4,1.0,5,7,0,0,0,0,0,0,3,11,0,2023,August,Q3,Thursday,End,61,59
219,454.0,1990,Graduation,Together,69508.0,1,0,2022-11-14,48,824,32,162,42.0,32.0,43,2,11,4.0,11,6,0,0,0,0,0,0,3,11,0,2022,November,Q4,Monday,Middle,35,32
220,1755.0,1998,2n Cycle,Together,45204.0,1,0,2024-04-11,93,30,11,25,29.0,1.0,18,1,1,1.0,4,3,0,0,0,0,0,0,3,11,0,2024,April,Q2,Thursday,Middle,27,26
221,2075.0,1979,Graduation,Married,72460.0,0,0,2023-11-14,56,377,10,540,80.0,30.0,10,1,3,5.0,7,1,0,0,0,0,0,0,3,11,0,2023,November,Q4,Tuesday,Middle,46,44
222,4785.0,1980,PhD,Together,77622.0,0,2,2024-04-14,3,520,7,154,19.0,0.0,14,2,6,3.0,11,3,0,0,0,0,0,0,3,11,0,2024,April,Q2,Sunday,Middle,45,44
223,9076.0,1990,PhD,Married,30732.0,1,0,2023-01-05,44,155,1,25,0.0,1.0,3,4,4,1.0,4,8,0,0,0,0,0,0,3,11,0,2023,January,Q1,Thursday,Start,35,33
224,7079.0,1972,Graduation,Divorced,63887.0,0,1,2022-09-08,38,897,23,207,15.0,11.0,92,5,9,6.0,12,6,0,0,0,0,0,0,3,11,0,2022,September,Q3,Thursday,Start,53,50
225,4653.0,1988,Graduation,Together,42011.0,1,0,2023-03-26,46,131,0,16,2.0,1.0,39,4,3,1.0,4,8,0,0,0,0,0,0,3,11,0,2023,March,Q1,Sunday,End,37,35
226,7375.0,1986,Graduation,Together,51369.0,0,1,2022-10-25,84,297,7,79,0.0,11.0,182,2,8,2.0,4,8,0,0,0,0,0,0,3,11,0,2022,October,Q4,Tuesday,End,39,36
227,709.0,1962,Graduation,Divorced,51537.0,0,1,2022-12-09,27,787,20,204,0.0,0.0,92,3,2,2.0,11,8,0,0,0,0,0,0,3,11,0,2022,December,Q4,Friday,Start,63,60
228,460.0,1982,PhD,Married,79930.0,0,0,2022-08-08,72,792,86,740,67.0,51.0,17,1,3,5.0,8,2,0,0,0,0,0,0,3,11,0,2022,August,Q3,Monday,Start,43,40
229,3726.0,1996,PhD,Together,34320.0,1,0,2024-02-16,66,4,1,9,3.0,0.0,0,1,1,0.0,2,8,0,0,0,0,0,0,3,11,0,2024,February,Q1,Friday,Middle,29,28
230,6798.0,1976,Graduation,Single,37070.0,1,1,2023-03-20,30,231,7,137,4.0,15.0,39,9,5,1.0,8,7,0,0,0,0,0,0,3,11,1,2023,March,Q1,Monday,Middle,49,47
231,5341.0,1972,2n Cycle,Divorced,81975.0,0,1,2023-01-05,2,983,76,184,180.0,138.0,27,1,6,3.0,4,7,0,0,1,0,0,0,3,11,0,2023,January,Q1,Thursday,Start,53,51
232,1606.0,1981,Graduation,Together,38590.0,1,0,2023-05-15,65,3,1,8,4.0,3.0,3,1,1,0.0,2,8,0,0,0,0,0,0,3,11,0,2023,May,Q2,Monday,Middle,44,42
233,9617.0,1961,Graduation,Single,15033.0,0,0,2024-04-16,37,1,4,5,6.0,0.0,4,1,1,0.0,3,3,0,0,0,0,0,0,3,11,0,2024,April,Q2,Tuesday,Middle,64,63
234,3233.0,1975,PhD,Married,62745.0,0,1,2023-03-23,89,562,21,464,28.0,10.0,32,3,7,8.0,11,5,0,0,0,0,0,0,3,11,0,2023,March,Q1,Thursday,End,50,48
235,130.76,1985,2n Cycle,Married,22212.0,1,0,2023-12-09,49,5,9,20,6.0,8.0,21,2,2,0.0,4,6,0,0,0,0,0,0,3,11,0,2023,December,Q4,Saturday,Start,40,38
236,2936.0,1992,Master,Together,23661.0,1,0,2023-12-04,46,18,0,4,0.0,0.0,1,1,1,0.0,3,7,0,0,0,0,0,0,3,11,0,2023,December,Q4,Monday,Start,33,31
237,9449.0,1968,PhD,Single,79761.0,0,1,2023-10-04,32,415,5,124,15.0,35.0,11,1,5,2.0,11,3,0,0,0,0,0,0,3,11,0,2023,October,Q4,Wednesday,Start,57,55
238,7297.0,1983,Graduation,Single,7668.96,1,0,2023-12-26,54,5,3,10,12.0,7.0,20,4,3,1.0,3,7,0,0,0,0,0,0,3,11,0,2023,December,Q4,Tuesday,End,42,40
239,11004.0,1955,2n Cycle,Single,60182.0,0,1,2024-05-17,23,8,0,5,7.0,0.0,2,1,1,0.0,2,4,0,0,0,0,0,0,3,11,0,2024,May,Q2,Friday,Middle,70,69
240,313.0,1978,Graduation,Widow,73455.0,0,0,2023-10-28,98,901,61,757,186.0,163.0,20,1,6,5.0,10,3,0,1,0,0,0,0,3,11,0,2023,October,Q4,Saturday,End,47,45
241,9940.0,1968,Graduation,Together,64961.0,0,1,2022-12-23,97,382,114,276,75.0,124.0,38,2,6,4.0,4,3,0,0,0,0,0,0,3,11,0,2022,December,Q4,Friday,End,57,54
242,10735.0,1981,Graduation,Single,22804.0,1,0,2023-07-31,75,14,1,7,2.0,1.0,1,1,2,0.0,2,9,0,0,0,0,0,0,3,11,0,2023,July,Q3,Monday,End,44,42
243,9529.0,2000,Graduation,Married,73687.0,0,0,2023-11-28,8,559,153,503,218.0,13.0,181,1,3,9.0,9,2,0,0,0,1,0,0,3,11,1,2023,November,Q4,Tuesday,End,25,23
244,6439.0,1968,Graduation,Married,61074.0,0,1,2022-08-17,37,789,0,133,0.0,28.0,152,7,11,5.0,8,7,0,0,0,0,0,0,3,11,0,2022,August,Q3,Wednesday,Middle,57,54
245,7411.0,1974,PhD,Married,31686.0,1,1,2024-06-05,31,11,0,5,0.0,0.0,1,2,1,0.0,3,6,0,0,0,0,0,0,3,11,0,2024,June,Q2,Wednesday,Start,51,50
246,2176.0,1982,Graduation,Married,80134.0,1,0,2023-05-20,40,1218,16,272,104.0,0.0,80,2,5,3.0,6,6,0,1,1,1,0,0,3,11,1,2023,May,Q2,Saturday,Middle,43,41
247,9265.0,1963,Graduation,Married,75027.0,0,1,2023-01-09,74,925,64,179,133.0,12.0,77,2,9,4.0,6,5,0,0,0,0,0,0,3,11,0,2023,January,Q1,Monday,Start,62,60
248,8867.0,1998,PhD,Married,67546.0,0,0,2022-08-31,90,864,134,768,150.0,38.0,172,1,4,10.0,5,3,0,0,0,0,0,0,3,11,0,2022,August,Q3,Wednesday,End,27,24
249,8932.0,1979,Master,Together,65176.0,0,1,2022-10-29,57,960,28,183,220.0,70.0,70,4,9,6.0,6,6,0,0,0,0,0,0,3,11,0,2022,October,Q4,Saturday,End,46,43
250,10236.0,1985,Master,Single,31160.0,1,0,2023-09-16,59,16,3,25,6.0,1.0,13,2,2,0.0,3,8,0,0,0,0,0,0,3,11,0,2023,September,Q3,Saturday,Middle,40,38
251,6340.0,1995,Graduation,Single,29938.0,1,0,2023-10-27,52,3,3,7,0.0,2.0,11,2,1,0.0,3,6,0,0,0,0,0,0,3,11,0,2023,October,Q4,Friday,End,30,28
252,10089.0,1984,Graduation,Divorced,94443.83999999998,0,0,2023-04-05,5,168,148,444,32.0,172.0,148,1,6,9.0,13,2,0,1,1,1,1,0,3,11,1,2023,April,Q2,Wednesday,Start,41,39
253,2227.0,1968,2n Cycle,Together,26490.0,0,0,2022-09-22,92,45,47,52,21.0,20.0,25,2,3,1.0,5,6,0,0,0,0,0,0,3,11,0,2022,September,Q3,Thursday,End,57,54
254,10992.0,1977,Graduation,Together,75702.0,1,1,2022-08-29,77,650,28,353,45.0,42.0,30,5,4,6.0,11,8,0,0,0,0,0,0,3,11,0,2022,August,Q3,Monday,End,48,45
255,5304.0,1984,PhD,Single,30899.0,1,0,2022-10-13,35,24,0,8,0.0,0.0,1,2,1,0.0,3,6,0,0,0,0,0,0,3,11,0,2022,October,Q4,Thursday,Middle,41,38
256,309.0,1971,PhD,Together,63342.0,0,1,2022-10-16,48,918,21,118,13.0,10.0,21,3,8,3.0,5,6,0,1,0,0,0,0,3,11,0,2022,October,Q4,Sunday,Middle,54,51
257,3406.0,1974,Graduation,Single,45989.0,0,1,2022-10-22,97,138,33,87,28.0,24.0,12,4,3,2.0,7,3,0,0,0,0,0,0,3,11,0,2022,October,Q4,Saturday,End,51,48
258,2661.0,1974,Graduation,Single,18701.0,1,1,2023-06-04,95,12,4,2,10.0,6.0,10,4,2,0.0,4,5,0,0,0,0,0,0,3,11,0,2023,June,Q2,Sunday,Start,51,49
259,3153.0,1967,PhD,Single,40737.0,2,1,2023-12-08,24,11,0,4,0.0,0.0,2,1,1,0.0,2,8,0,0,0,0,0,0,3,11,0,2023,December,Q4,Friday,Start,58,56
260,10264.0,1989,Graduation,Divorced,15287.0,1,0,2022-10-10,60,1,2,8,4.0,3.0,13,2,1,1.0,2,7,1,0,0,0,0,0,3,11,1,2022,October,Q4,Monday,Start,36,33
261,1184.0,1978,PhD,Divorced,69674.0,0,2,2023-05-22,46,554,41,215,11.0,0.0,24,3,10,2.0,10,5,0,0,0,0,0,0,3,11,0,2023,May,Q2,Monday,End,47,45
262,4200.0,1980,Master,Married,44159.0,1,0,2024-06-17,85,167,2,62,24.0,13.0,7,4,4,1.0,6,5,0,0,0,0,0,0,3,11,0,2024,June,Q2,Monday,Middle,45,44
263,9396.0,1988,PhD,Married,37717.0,1,0,2022-11-23,31,9,0,6,4.0,1.0,5,1,1,0.0,2,9,0,0,0,0,0,0,3,11,0,2022,November,Q4,Wednesday,End,37,34
264,2387.0,1962,Master,Together,43776.0,1,1,2023-02-03,9,177,2,71,3.0,2.0,20,6,5,2.0,4,8,0,0,0,0,0,0,3,11,1,2023,February,Q1,Friday,Start,63,61
265,6690.0,1976,Master,Married,38179.0,1,1,2023-03-14,30,38,4,22,4.0,2.0,20,4,3,1.0,3,7,0,0,0,0,0,0,3,11,0,2023,March,Q1,Tuesday,Middle,49,47
